,population
13308,13260
13309,1246
13310,3036
13311,3600
13312,18919
13313,3880
13314,10920
13315,11211
13316,7250
13317,9780
13318,36446
13319,7500
13320,7700
13321,9764
13322,43177
13323,5581
13324,4400
13325,9000
13326,223462
13327,7791
13328,5893
13329,12000
13330,7200
13331,4000
13332,2860
13333,1694
13334,8400
13335,8529
13336,4800
13337,2778
13338,5200
13339,8125
13340,5929
13341,7630
13342,14389
13343,8184
13344,10836
13345,8881
13346,8004
13347,11700
13348,6517
13349,6227
13350,7277
13351,12246
13352,13825
13353,9497
13354,8000
13355,8640
13356,6930
13357,11119
13358,4961
13359,6348
13360,20150
13361,7260
13362,10773
13363,12546
13364,9779
13365,11450
13366,6600
13367,3708
13368,1165
13369,6000
13370,7416
13371,16200
13372,4080
13373,1306
13374,13068
13375,9028
13376,78843
13377,4129
13378,5000
13379,10000
13380,2417
13381,5600
13382,9063
13383,9837
13384,42070
13385,26136
13386,9145
13387,8710
13388,10200
13389,9480
13390,5000
13391,11875
13392,9085
13393,11480
13394,9051
13395,12289
13396,5000
13397,7614
13398,3026
13399,10500
13400,88714
13401,4000
13402,5043
13403,54013
13404,9999
13405,4463
13406,7953
13407,8664
13408,4400
13409,8137
13410,8612
13411,24250
13412,59677
13413,6840
13414,7680
13415,7560
13416,7803
13417,10584
13418,127631
13419,15593
13420,7695
13421,6961
13422,17335
13423,76531
13424,5548
13425,6000
13426,6888
13427,3500
13428,7500
13429,1536
13430,8312
13431,4080
13432,9600
13433,10660
13434,4000
13435,38461
13436,1137
13437,4635
13438,5015
13439,43995
13440,9297
13441,34548
13442,7965
13443,5160
13444,3210
13445,27075
13446,7320
13447,3720
13448,47480
13449,7245
13450,1462
13451,10051
13452,2610
13453,8086
13454,15000
13455,4838
13456,11200
13457,2650
13458,5720
13459,4200
13460,4175
13461,9450
13462,26720
13463,18334
13464,432036
13465,209523
13466,4000
13467,3760
13468,8712
13469,6122
13470,12130
13471,7024
13472,1406
13473,3700
13474,4096
13475,20040
13476,8946
13477,641203
13478,4080
13479,5353
13480,4000
13481,7494
13482,1046
13483,1811
13484,7200
13485,8600
13486,7582
13487,41550
13488,8638
13489,212137
13490,11067
13491,4640
13492,7500
13493,6315
13494,34670
13495,7350
13496,24700
13497,1436
13498,13939
13499,4800
13500,5633
13501,7728
13502,10495
13503,20283
13504,8124
13505,7920
13506,9972
13507,3192
13508,30884
13509,5988
13510,8378
13511,78843
13512,10194
13513,1919
13514,48787
13515,5325
13516,9826
13517,7675
13518,4000
13519,18599
13520,19007
13521,6185
13522,16800
13523,3600
13524,1722
13525,27332
13526,8867
13527,18673
13528,11979
13529,11610
13530,5200
13531,7657
13532,8016
13533,7620
13534,8164
13535,7700
13536,12180
13537,8520
13538,11200
13539,6000
13540,5414
13541,4750
13542,19225
13543,7112
13544,10465
13545,46644
13546,9968
13547,5478
13548,5000
13549,6000
13550,48787
13551,5613
13552,7480
13553,3104
13554,9465
13555,8160
13556,8480
13557,7840
13558,4131
13559,9546
13560,4240
13561,4600
13562,6000
13563,5722
13564,3121
13565,4007
13566,9629
13567,3480
13568,6603
13569,6000
13570,9793
13571,203425
13572,3000
13573,4200
13574,6600
13575,15975
13576,4920
13577,167125
13578,8100
13579,3800
13580,210201
13581,10633
13582,7198
13583,7906
13584,77574
13585,8220
13586,45613
13587,11180
13588,4800
13589,6345
13590,8254
13591,13224
13592,9630
13593,8448
13594,5120
13595,5700
13596,5570
13597,9575
13598,3400
13599,5000
13600,11050
13601,5208
13602,10117
13603,5000
13604,13500
13605,221720
13606,11965
13607,403693
13608,6504
13609,9491
13610,4736
13611,7876
13612,9703
13613,61419
13614,7093
13615,9600
13616,3292
13617,4500
13618,4500
13619,6294
13620,2152
13621,16000
13622,4000
13623,9750
13624,3865
13625,39927
13626,14810
13627,15029
13628,7740
13629,7740
13630,426450
13631,8454
13632,10274
13633,5445
13634,9239
13635,7585
13636,4944
13637,5465
13638,10014
13639,4399
13640,8184
13641,9300
13642,15625
13643,5361
13644,7658
13645,8572
13646,12440
13647,4616
13648,13100
13649,6556
13650,4959
13651,6200
13652,2100
13653,4000
13654,12000
13655,22443
13656,4637
13657,4700
13658,3225
13659,8148
13660,8148
13661,53357
13662,35124
13663,4557
13664,7916
13665,10150
13666,7000
13667,33661
13668,18241
13669,12500
13670,99752
13671,6282
13672,6708
13673,4800
13674,7710
13675,13351
13676,8163
13677,9300
13678,10350
13679,12865
13680,20750
13681,7209
13682,6383
13683,262231
13684,15067
13685,158558
13686,2500
13687,2432
13688,5800
13689,4350
13690,14000
13691,8531
13692,11530
13693,11530
13694,11071
13695,15508
13696,8571
13697,12957
13698,8500
13699,7700
13700,35200
13701,7366
13702,7605
13703,6180
13704,7200
13705,5000
13706,5000
13707,6530
13708,9636
13709,10583
13710,12195
13711,8400
13712,7694
13713,8317
13714,19275
13715,3750
13716,8863
13717,5600
13718,18400
13719,15810
13720,9975
13721,5367
13722,9680
13723,9697
13724,7080
13725,9822
13726,7900
13727,89298
13728,37076
13729,8390
13730,6000
13731,8424
13732,8184
13733,4000
13734,4000
13735,4000
13736,6869
13737,6224
13738,11313
13739,8470
13740,8938
13741,12350
13742,8120
13743,6422
13744,2128
13745,5340
13746,8270
13747,8506
13748,11340
13749,7350
13750,106722
13751,5146
13752,6000
13753,11616
13754,6695
13755,6183
13756,9480
13757,9480
13758,5432
13759,3680
13760,3440
13761,4320
13762,136290
13763,22194
13764,11244
13765,5120
13766,7228
13767,5400
13768,6010
13769,7524
13770,20388
13771,9899
13772,7740
13773,6600
13774,8800
13775,49765
13776,9540
13777,6250
13778,9108
13779,9066
13780,8840
13781,43787
13782,2693
13783,8684
13784,7375
13785,16617
13786,953
13787,15626
13788,10529
13789,11985
13790,25500
13791,6840
13792,5525
13793,45254
13794,11770
13795,4080
13796,5200
13797,33578
13798,23400
13799,7424
13800,6826
13801,4584
13802,15022
13803,8315
13804,5840
13805,9236
13806,9525
13807,35654
13808,3200
13809,6030
13810,9625
13811,4000
13812,8337
13813,12682
13814,9690
13815,3568
13816,3960
13817,10094
13818,5130
13819,33600
13820,5750
13821,7700
13822,15024
13823,5590
13824,9638
13825,10148
13826,7200
13827,10655
13828,7590
13829,3000
13830,365904
13831,6951
13832,4320
13833,5120
13834,3360
13835,7125
13836,3240
13837,10010
13838,8240
13839,6533
13840,7047
13841,9601
13842,10078
13843,7560
13844,4500
13845,5225
13846,8448
13847,7200
13848,8163
13849,7258
13850,150945
13851,20274
13852,98445
13853,18815
13854,5720
13855,7650
13856,6047
13857,8180
13858,11232
13859,5209
13860,11060
13861,12384
13862,7956
13863,5091
13864,2850
13865,5200
13866,7000
13867,9798
13868,18730
13869,17935
13870,31920
13871,1553
13872,65340
13873,8970
13874,2050
13875,41343
13876,5702
13877,12039
13878,12753
13879,10563
13880,5820
13881,2387
13882,6318
13883,9143
13884,5497
13885,8100
13886,435600
13887,844
13888,9500
13889,11400
13890,8100
13891,9800
13892,6947
13893,5339
13894,4978
13895,7794
13896,1850
13897,7980
13898,10179
13899,11305
13900,70131
13901,10450
13902,5722
13903,2625
13904,10856
13905,9350
13906,8375
13907,12637
13908,15344
13909,9990
13910,7857
13911,2800
13912,4692
13913,8424
13914,15003
13915,7907
13916,67475
13917,954
13918,4558
13919,13200
13920,7600
13921,1840
13922,4947
13923,9629
13924,8630
13925,5758
13926,7526
13927,7215
13928,5080
13929,5125
13930,23819
13931,4500
13932,12295
13933,8100
13934,4636
13935,2034
13936,10140
13937,4709
13938,8036
13939,7312
13940,15305
13941,7309
13942,20785
13943,5000
13944,81892
13945,15482
13946,3844
13947,3850
13948,6137
13949,24586
13950,4089
13951,3880
13952,26831
13953,14550
13954,5000
13955,17279
13956,7019
13957,3993
13958,10961
13959,4000
13960,12146
13961,7385
13962,27200
13963,16400
13964,9460
13965,4558
13966,17006
13967,47870
13968,6000
13969,6979
13970,8127
13971,8149
13972,21780
13973,4040
13974,5000
13975,3667
13976,9921
13977,9535
13978,4000
13979,14258
13980,6550
13981,7592
13982,13674
13983,3800
13984,13000
13985,2913
13986,5000
13987,4841
13988,16007
13989,1034
13990,9238
13991,9663
13992,5985
13993,8250
13994,58488
13995,1737
13996,4200
13997,12825
13998,6873
13999,3599
14000,5200
14001,1500
14002,8400
14003,12928
14004,7500
14005,15001
14006,15743
14007,9000
14008,5240
14009,8422
14010,4875
14011,5650
14012,5000
14013,5160
14014,9946
14015,10032
14016,8636
14017,4013
14018,8000
14019,6543
14020,8100
14021,11400
14022,8281
14023,6120
14024,9618
14025,3811
14026,12420
14027,9607
14028,10018
14029,344124
14030,14400
14031,6612
14032,29536
14033,4751
14034,16000
14035,7200
14036,12500
14037,7389
14038,5144
14039,6120
14040,45738
14041,17461
14042,9497
14043,16570
14044,9157
14045,747
14046,7000
14047,18459
14048,4160
14049,11325
14050,7838
14051,7131
14052,21000
14053,4418
14054,4659
14055,6600
14056,4132
14057,7614
14058,32500
14059,5100
14060,7620
14061,4850
14062,8100
14063,5000
14064,9146
14065,8050
14066,8232
14067,9653
14068,41000
14069,7606
14070,4400
14071,9279
14072,7296
14073,3640
14074,12112
14075,1377
14076,11256
14077,7766
14078,5420
14079,7916
14080,4358
14081,15050
14082,41194
14083,13873
14084,43560
14085,9898
14086,11056
14087,11210
14088,16215
14089,5750
14090,8505
14091,13500
14092,18295
14093,10330
14094,2216
14095,4191
14096,6480
14097,3395
14098,3513
14099,7953
14100,8700
14101,8700
14102,5000
14103,10481
14104,12338
14105,8018
14106,58157
14107,10200
14108,7716
14109,7265
14110,48076
14111,8400
14112,4365
14113,8997
14114,5995
14115,6000
14116,4400
14117,6796
14118,39000
14119,10005
14120,27319
14121,3600
14122,3400
14123,219978
14124,4800
14125,6848
14126,5750
14127,9639
14128,24190
14129,3090
14130,4000
14131,8750
14132,3300
14133,7200
14134,4000
14135,10000
14136,6813
14137,3000
14138,7245
14139,17833
14140,1020
14141,7000
14142,13200
14143,5000
14144,12653
14145,11472
14146,10611
14147,5470
14148,8432
14149,6540
14150,2728
14151,17483
14152,4200
14153,5444
14154,9711
14155,15229
14156,5250
14157,5040
14158,4800
14159,7189
14160,18000
14161,6000
14162,5650
14163,5500
14164,9394
14165,5200
14166,58806
14167,3800
14168,6044
14169,5457
14170,6000
14171,8100
14172,7313
14173,3980
14174,4200
14175,6250
14176,5611
14177,8906
14178,10358
14179,3503
14180,18557
14181,252648
14182,7700
14183,5250
14184,6738
14185,30120
14186,7521
14187,27144
14188,1677
14189,4520
14190,8400
14191,7245
14192,5000
14193,5320
14194,9158
14195,8400
14196,4500
14197,9306
14198,11730
14199,5500
14200,19113
14201,8625
14202,7000
14203,11601
14204,6338
14205,15512
14206,3500
14207,5043
14208,6850
14209,3640
14210,7525
14211,6906
14212,7857
14213,3255
14214,1340
14215,5100
14216,8025
14217,8138
14218,9087
14219,7455
14220,3600
14221,3600
14222,2618
14223,3370
14224,13300
14225,10005
14226,9727
14227,7200
14228,22080
14229,32700
14230,11325
14231,4500
14232,11652
14233,3600
14234,7300
14235,9758
14236,5505
14237,5980
14238,7800
14239,17808
14240,4400
14241,6052
14242,18897
14243,3600
14244,9760
14245,4196
14246,3366
14247,7132
14248,4000
14249,4080
14250,16030
14251,7400
14252,7897
14253,6903
14254,17424
14255,4320
14256,5649
14257,9486
14258,6000
14259,7848
14260,5100
14261,4000
14262,10437
14263,4080
14264,7920
14265,12705
14266,113691
14267,8290
14268,6654
14269,5080
14270,26600
14271,1988
14272,7210
14273,8400
14274,4800
14275,7620
14276,15000
14277,5790
14278,5400
14279,10980
14280,3002
14281,14374
14282,11900
14283,8400
14284,4480
14285,11250
14286,22421
14287,2960
14288,10140
14289,12056
14290,6427
14291,9900
14292,6300
14293,4950
14294,18980
14295,7130
14296,4800
14297,12968
14298,7620
14299,6628
14300,9600
14301,4970
14302,8440
14303,8584
14304,5000
14305,2738
14306,4275
14307,224442
14308,224442
14309,7878
14310,3330
14311,6134
14312,7350
14313,67082
14314,5240
14315,8250
14316,5547
14317,7560
14318,8409
14319,1252
14320,15336
14321,11651
14322,217800
14323,4141
14324,5809
14325,5689
14326,10716
14327,9000
14328,9656
14329,8000
14330,8960
14331,7051
14332,4650
14333,7080
14334,6978
14335,13320
14336,14207
14337,11130
14338,10125
14339,5348
14340,1904
14341,9873
14342,4725
14343,8450
14344,9010
14345,1942
14346,3300
14347,36356
14348,217852
14349,5000
14350,10081
14351,8450
14352,10920
14353,12426
14354,32219
14355,5136
14356,10930
14357,1310
14358,11250
14359,8053
14360,10500
14361,4800
14362,5000
14363,12714
14364,4005
14365,9035
14366,8050
14367,8050
14368,8400
14369,6975
14370,4894
14371,9605
14372,9834
14373,1499
14374,2002
14375,47044
14376,1324
14377,33750
14378,7667
14379,7000
14380,26099
14381,4120
14382,5005
14383,5000
14384,17541
14385,30456
14386,5100
14387,102366
14388,13939
14389,13440
14390,9003
14391,6039
14392,6205
14393,4500
14394,4248
14395,23522
14396,3420
14397,11060
14398,10404
14399,9766
14400,8381
14401,10200
14402,2700
14403,10000
14404,7361
14405,8114
14406,9132
14407,4587
14408,12960
14409,7070
14410,5000
14411,2970
14412,10730
14413,7229
14414,8614
14415,4387
14416,8133
14417,10292
14418,5500
14419,26319
14420,7772
14421,7942
14422,37565
14423,4269
14424,4638
14425,2261
14426,3060
14427,5922
14428,7150
14429,7447
14430,4080
14431,11520
14432,8742
14433,12482
14434,3680
14435,7975
14436,8217
14437,9153
14438,7540
14439,7318
14440,6380
14441,22702
14442,6399
14443,5000
14444,4400
14445,7243
14446,7137
14447,15463
14448,6666
14449,7515
14450,10125
14451,4800
14452,8385
14453,5750
14454,5026
14455,11772
14456,11191
14457,11993
14458,9605
14459,3000
14460,3916
14461,16728
14462,6000
14463,9385
14464,6600
14465,10816
14466,6720
14467,4000
14468,8184
14469,5100
14470,7786
14471,7764
14472,12875
14473,3600
14474,33042
14475,3200
14476,5000
14477,4810
14478,9450
14479,11860
14480,165092
14481,79279
14482,6000
14483,9374
14484,63597
14485,63597
14486,5160
14487,8627
14488,5728
14489,1269
14490,5500
14491,8536
14492,3400
14493,4828
14494,7810
14495,7700
14496,7200
14497,30689
14498,8840
14499,8998
14500,2670
14501,6480
14502,9457
14503,9600
14504,43560
14505,43560
14506,65340
14507,6426
14508,7566
14509,4459
14510,25705
14511,6500
14512,5040
14513,10800
14514,7875
14515,3200
14516,5200
14517,9000
14518,4500
14519,17409
14520,6075
14521,3237
14522,4000
14523,5400
14524,8913
14525,18109
14526,4000
14527,10988
14528,7600
14529,12792
14530,6200
14531,23550
14532,8223
14533,7486
14534,8792
14535,7798
14536,4303
14537,8580
14538,8131
14539,5100
14540,3783
14541,4241
14542,7794
14543,6653
14544,9339
14545,79279
14546,11165
14547,16950
14548,2003
14549,7345
14550,13500
14551,2788
14552,12177
14553,9253
14554,9603
14555,4240
14556,64033
14557,4980
14558,9403
14559,11446
14560,3784
14561,11150
14562,6060
14563,19400
14564,7200
14565,15500
14566,8400
14567,8456
14568,3844
14569,5100
14570,5120
14571,10273
14572,5280
14573,3750
14574,7690
14575,7690
14576,57599
14577,4611
14578,7260
14579,5816
14580,3000
14581,7000
14582,5238
14583,10224
14584,5000
14585,12292
14586,834
14587,16986
14588,9929
14589,4000
14590,25038
14591,3132
14592,7500
14593,5664
14594,15891
14595,7706
14596,5150
14597,9900
14598,5000
14599,3840
14600,11325
14601,7700
14602,7187
14603,4576
14604,209088
14605,10401
14606,10125
14607,15648
14608,8475
14609,2946
14610,9240
14611,54059
14612,5625
14613,4058
14614,6705
14615,18552
14616,9880
14617,12160
14618,2868
14619,28064
14620,7320
14621,21876
14622,5000
14623,8501
14624,9150
14625,9400
14626,3000
14627,5450
14628,10131
14629,6250
14630,8160
14631,8367
14632,7350
14633,3000
14634,6565
14635,23750
14636,8476
14637,4920
14638,107362
14639,16637
14640,10215
14641,4500
14642,42717
14643,4400
14644,11112
14645,7324
14646,7200
14647,8680
14648,3451
14649,10640
14650,5625
14651,4500
14652,155509
14653,24750
14654,28480
14655,4050
14656,4000
14657,6256
14658,10480
14659,2350
14660,8030
14661,3194
14662,5400
14663,4080
14664,10720
14665,5200
14666,15681
14667,29136
14668,3840
14669,15488
14670,4800
14671,4190
14672,8364
14673,1432
14674,61419
14675,85226
14676,9748
14677,17199
14678,7742
14679,8250
14680,17321
14681,31570
14682,19449
14683,10723
14684,8950
14685,22093
14686,5850
14687,10625
14688,443440
14689,4250
14690,8653
14691,9885
14692,19127
14693,9136
14694,15711
14695,7819
14696,8855
14697,8810
14698,5141
14699,43170
14700,8490
14701,3825
14702,102366
14703,11340
14704,8022
14705,4250
14706,29985
14707,8111
14708,6932
14709,15000
14710,7292
14711,17577
14712,6000
14713,6820
14714,4500
14715,6710
14716,13959
14717,9750
14718,7200
14719,9477
14720,7902
14721,5250
14722,10920
14723,8610
14724,6953
14725,6435
14726,5185
14727,6654
14728,7620
14729,9041
14730,3172
14731,7252
14732,9485
14733,14564
14734,11350
14735,26000
14736,43748
14737,15000
14738,6200
14739,4127
14740,247421
14741,1250
14742,5258
14743,19550
14744,3903
14745,3404
14746,21675
14747,12100
14748,5797
14749,4447
14750,107157
14751,9780
14752,8862
14753,8596
14754,9000
14755,21000
14756,7000
14757,9472
14758,4700
14759,6540
14760,6214
14761,7104
14762,21893
14763,6013
14764,9636
14765,15875
14766,3621
14767,4000
14768,5375
14769,3880
14770,6120
14771,5500
14772,24170
14773,8760
14774,18200
14775,46609
14776,6800
14777,6958
14778,10157
14779,15064
14780,6325
14781,5987
14782,9282
14783,1425
14784,3109
14785,42247
14786,6200
14787,11161
14788,7200
14789,9600
14790,7031
14791,6000
14792,7391
14793,10850
14794,5550
14795,6900
14796,5000
14797,5814
14798,34412
14799,8377
14800,8874
14801,1312
14802,9652
14803,9930
14804,11227
14805,7560
14806,6281
14807,200811
14808,10757
14809,14290
14810,14400
14811,4000
14812,10300
14813,4046
14814,17377
14815,11250
14816,44315
14817,8625
14818,6664
14819,4978
14820,81021
14821,16015
14822,16015
14823,10013
14824,12065
14825,4171
14826,4800
14827,19271
14828,4000
14829,6250
14830,6250
14831,4867
14832,6160
14833,12350
14834,9000
14835,6840
14836,9000
14837,7229
14838,9360
14839,103237
14840,35445
14841,4400
14842,5000
14843,4968
14844,9044
14845,52333
14846,10772
14847,6000
14848,10800
14849,1369
14850,4848
14851,4950
14852,16660
14853,123710
14854,10455
14855,5000
14856,5000
14857,7350
14858,6700
14859,19831
14860,6000
14861,7294
14862,6592
14863,11841
14864,12155
14865,11690
14866,6042
14867,5200
14868,21183
14869,15040
14870,2752
14871,11000
14872,8050
14873,2500
14874,7560
14875,7947
14876,10890
14877,8921
14878,9808
14879,13995
14880,5490
14881,7350
14882,9600
14883,5127
14884,21392
14885,1074
14886,18112
14887,11448
14888,12950
14889,5200
14890,211266
14891,28433
14892,9520
14893,11172
14894,8200
14895,21600
14896,4841
14897,5550
14898,9021
14899,43560
14900,19965
14901,92782
14902,9072
14903,1587
14904,5000
14905,5000
14906,11613
14907,9350
14908,8912
14909,3200
14910,9656
14911,64438
14912,9008
14913,11367
14914,205603
14915,5750
14916,8182
14917,3000
14918,4000
14919,4000
14920,10592
14921,47318
14922,5456
14923,4905
14924,5788
14925,1475
14926,4500
14927,7250
14928,6572
14929,12000
14930,6240
14931,4000
14932,10233
14933,6360
14934,7230
14935,1824
14936,6315
14937,10346
14938,7320
14939,7207
14940,22763
14941,31505
14942,9600
14943,3800
14944,11500
14945,12469
14946,12409
14947,8458
14948,7225
