,population
13877,2570
13878,2370
13879,1070
13880,1940
13881,2650
13882,2290
13883,2050
13884,2680
13885,1520
13886,2690
13887,1180
13888,3030
13889,1400
13890,3000
13891,1200
13892,1000
13893,2740
13894,1990
13895,2110
13896,1830
13897,940
13898,2980
13899,2260
13900,3470
13901,1510
13902,2710
13903,2080
13904,1860
13905,2120
13906,1110
13907,5190
13908,1520
13909,2650
13910,3350
13911,1770
13912,2200
13913,2000
13914,1730
13915,1300
13916,2950
13917,1720
13918,880
13919,1790
13920,1380
13921,1530
13922,2330
13923,1540
13924,3210
13925,1130
13926,1460
13927,1410
13928,1750
13929,1370
13930,1780
13931,1890
13932,1630
13933,2320
13934,2580
13935,1470
13936,2298
13937,1960
13938,2950
13939,670
13940,3020
13941,2390
13942,3090
13943,1780
13944,1420
13945,2420
13946,1480
13947,2190
13948,1820
13949,1810
13950,2550
13951,1360
13952,2259
13953,3880
13954,2730
13955,2800
13956,4290
13957,1770
13958,1920
13959,2320
13960,2961
13961,1680
13962,1590
13963,1420
13964,1370
13965,2620
13966,1810
13967,4730
13968,700
13969,2390
13970,2070
13971,1780
13972,1900
13973,1040
13974,2370
13975,1970
13976,2120
13977,1960
13978,2660
13979,1180
13980,2390
13981,1250
13982,2600
13983,940
13984,3880
13985,1530
13986,2430
13987,1030
13988,2740
13989,1180
13990,3090
13991,1060
13992,790
13993,3070
13994,2100
13995,1100
13996,1070
13997,2190
13998,3450
13999,2070
14000,1190
14001,600
14002,940
14003,1280
14004,1370
14005,2450
14006,1970
14007,2910
14008,760
14009,1270
14010,1570
14011,2310
14012,1900
14013,3780
14014,1060
14015,1880
14016,1160
14017,860
14018,1590
14019,1170
14020,1190
14021,1300
14022,1660
14023,1160
14024,1950
14025,2470
14026,1430
14027,1970
14028,1400
14029,1510
14030,5350
14031,920
14032,7620
14033,2490
14034,3030
14035,1650
14036,1210
14037,2990
14038,1060
14039,2680
14040,1790
14041,2690
14042,770
14043,2700
14044,2620
14045,930
14046,1340
14047,1470
14048,2330
14049,1730
14050,2780
14051,1200
14052,4430
14053,1820
14054,1300
14055,680
14056,780
14057,2430
14058,1750
14059,1610
14060,2120
14061,1430
14062,1360
14063,2530
14064,3270
14065,2620
14066,1810
14067,2120
14068,2190
14069,980
14070,2230
14071,1540
14072,980
14073,2120
14074,2090
14075,1620
14076,1650
14077,3230
14078,2790
14079,1600
14080,1790
14081,2060
14082,1370
14083,6200
14084,1510
14085,1280
14086,2180
14087,1440
14088,1580
14089,1580
14090,1730
14091,700
14092,2030
14093,2500
14094,2605
14095,910
14096,3560
14097,1140
14098,1000
14099,3010
14100,2110
14101,910
14102,2050
14103,1090
14104,2100
14105,1000
14106,4410
14107,1800
14108,920
14109,1410
14110,1860
14111,2100
14112,1030
14113,940
14114,1340
14115,850
14116,2130
14117,2430
14118,2290
14119,1230
14120,1150
14121,2120
14122,980
14123,2130
14124,1050
14125,1820
14126,2210
14127,2490
14128,4140
14129,1210
14130,1010
14131,2050
14132,2060
14133,1560
14134,1780
14135,1460
14136,3030
14137,980
14138,1450
14139,3230
14140,1520
14141,1410
14142,1390
14143,2230
14144,2110
14145,2270
14146,2530
14147,1900
14148,2390
14149,3160
14150,900
14151,3610
14152,2070
14153,1850
14154,1440
14155,2590
14156,1140
14157,2760
14158,1310
14159,1870
14160,1900
14161,2860
14162,1640
14163,1140
14164,2590
14165,2160
14166,3260
14167,1660
14168,1640
14169,2620
14170,950
14171,900
14172,1650
14173,1800
14174,1480
14175,1040
14176,2300
14177,2480
14178,1970
14179,1530
14180,970
14181,2920
14182,970
14183,680
14184,2640
14185,4200
14186,1980
14187,2980
14188,1630
14189,1780
14190,1210
14191,1010
14192,2570
14193,2770
14194,2290
14195,1780
14196,2150
14197,1920
14198,1220
14199,2960
14200,1500
14201,2830
14202,1580
14203,1230
14204,2910
14205,2370
14206,1930
14207,1780
14208,2760
14209,1620
14210,2160
14211,2190
14212,3240
14213,720
14214,1410
14215,2980
14216,1950
14217,1100
14218,1400
14219,1710
14220,2000
14221,2000
14222,1440
14223,1520
14224,1440
14225,1010
14226,2440
14227,2480
14228,1090
14229,1480
14230,2800
14231,1820
14232,5840
14233,2980
14234,1220
14235,1830
14236,2900
14237,1940
14238,1750
14239,1850
14240,3220
14241,1080
14242,3990
14243,920
14244,1290
14245,2090
14246,1900
14247,1360
14248,1000
14249,2170
14250,820
14251,1090
14252,1830
14253,3010
14254,4150
14255,2930
14256,1520
14257,1250
14258,2760
14259,1330
14260,1700
14261,2050
14262,3140
14263,2030
14264,2100
14265,1010
14266,1980
14267,2100
14268,840
14269,1690
14270,2140
14271,1810
14272,2600
14273,1650
14274,2460
14275,4320
14276,2600
14277,1930
14278,2190
14279,1420
14280,2090
14281,2290
14282,2470
14283,840
14284,2100
14285,1360
14286,3420
14287,1930
14288,2180
14289,1670
14290,2720
14291,3170
14292,1610
14293,2370
14294,2590
14295,2850
14296,1660
14297,5550
14298,2200
14299,2020
14300,1760
14301,1810
14302,1310
14303,3000
14304,1080
14305,2170
14306,740
14307,5290
14308,5290
14309,2370
14310,1890
14311,1160
14312,1550
14313,3090
14314,2610
14315,1230
14316,1280
14317,1880
14318,1220
14319,1350
14320,2370
14321,3040
14322,2080
14323,1560
14324,2980
14325,870
14326,1660
14327,1870
14328,1410
14329,2180
14330,2620
14331,2450
14332,3250
14333,1150
14334,2780
14335,1360
14336,2810
14337,1780
14338,1100
14339,2230
14340,1710
14341,2620
14342,1990
14343,1450
14344,1630
14345,730
14346,1980
14347,1730
14348,1350
14349,1410
14350,2360
14351,1190
14352,3760
14353,1220
14354,2920
14355,1590
14356,3510
14357,1320
14358,1610
14359,1410
14360,2170
14361,1890
14362,3260
14363,2080
14364,2040
14365,1250
14366,850
14367,850
14368,1600
14369,2400
14370,1870
14371,1720
14372,1030
14373,1190
14374,910
14375,1290
14376,1530
14377,2330
14378,2090
14379,1570
14380,1560
14381,1500
14382,2160
14383,780
14384,2340
14385,3570
14386,720
14387,2990
14388,1860
14389,1950
14390,1860
14391,1550
14392,1610
14393,1810
14394,1730
14395,1230
14396,2130
14397,2190
14398,4130
14399,1680
14400,1480
14401,1790
14402,2810
14403,2360
14404,1460
14405,2160
14406,2610
14407,2170
14408,2160
14409,2020
14410,2980
14411,1300
14412,3090
14413,2280
14414,1260
14415,1530
14416,1830
14417,1610
14418,2170
14419,5020
14420,1620
14421,1080
14422,1940
14423,844
14424,2360
14425,2010
14426,800
14427,970
14428,3720
14429,2010
14430,1430
14431,2250
14432,2130
14433,1620
14434,3140
14435,870
14436,1820
14437,1510
14438,1320
14439,1800
14440,1120
14441,2160
14442,3220
14443,960
14444,2640
14445,2430
14446,1470
14447,2040
14448,1670
14449,1010
14450,540
14451,1240
14452,1510
14453,1820
14454,1000
14455,2040
14456,3690
14457,2310
14458,1090
14459,1150
14460,2100
14461,2150
14462,2500
14463,3530
14464,1290
14465,2010
14466,420
14467,2180
14468,1150
14469,2000
14470,2780
14471,1550
14472,2180
14473,1570
14474,2260
14475,1600
14476,1630
14477,890
14478,1350
14479,2850
14480,1350
14481,3280
14482,1090
14483,2990
14484,1340
14485,1340
14486,720
14487,2330
14488,1280
14489,1570
14490,1510
14491,2470
14492,1190
14493,1981
14494,1590
14495,1150
14496,2160
14497,1770
14498,2470
14499,1710
14500,1860
14501,1150
14502,3850
14503,3410
14504,1890
14505,3200
14506,2170
14507,2390
14508,1410
14509,740
14510,2150
14511,2180
14512,820
14513,5480
14514,1960
14515,1270
14516,1710
14517,1930
14518,1200
14519,1680
14520,1300
14521,1540
14522,870
14523,1890
14524,2050
14525,880
14526,2780
14527,1160
14528,2300
14529,3140
14530,2300
14531,2900
14532,1920
14533,1150
14534,3120
14535,2560
14536,1410
14537,970
14538,3620
14539,880
14540,1900
14541,2540
14542,1690
14543,1120
14544,2130
14545,3420
14546,1900
14547,3730
14548,1790
14549,2250
14550,2880
14551,1780
14552,1580
14553,3260
14554,3180
14555,2460
14556,8670
14557,1020
14558,1630
14559,3290
14560,1940
14561,1350
14562,1110
14563,2993
14564,2280
14565,3800
14566,850
14567,1560
14568,1000
14569,1400
14570,1540
14571,3570
14572,800
14573,1160
14574,1010
14575,1010
14576,2390
14577,1610
14578,2400
14579,1800
14580,2110
14581,960
14582,2600
14583,1340
14584,1410
14585,2390
14586,1180
14587,1040
14588,1840
14589,2630
14590,2640
14591,1720
14592,2320
14593,1840
14594,2890
14595,2200
14596,1660
14597,2170
14598,3310
14599,1450
14600,1440
14601,1760
14602,3170
14603,1250
14604,3280
14605,2460
14606,1470
14607,1780
14608,1580
14609,1630
14610,2240
14611,2430
14612,1940
14613,1970
14614,2050
14615,1340
14616,1880
14617,860
14618,2140
14619,3620
14620,2370
14621,1860
14622,2110
14623,1990
14624,1820
14625,3120
14626,1190
14627,1170
14628,2630
14629,1450
14630,2100
14631,1680
14632,2000
14633,1030
14634,2020
14635,2220
14636,1750
14637,1710
14638,3560
14639,2720
14640,1010
14641,1830
14642,4480
14643,2080
14644,1470
14645,1600
14646,1340
14647,3680
14648,1770
14649,980
14650,2530
14651,2390
14652,3600
14653,3270
14654,2300
14655,1710
14656,1170
14657,1990
14658,1710
14659,1740
14660,3320
14661,1960
14662,2820
14663,1590
14664,2490
14665,870
14666,1860
14667,2930
14668,1580
14669,4110
14670,1410
14671,2090
14672,1400
14673,1690
14674,3210
14675,1190
14676,960
14677,2380
14678,1020
14679,1290
14680,1830
14681,4770
14682,2910
14683,950
14684,1160
14685,4930
14686,1780
14687,1410
14688,2700
14689,1790
14690,4040
14691,1990
14692,2150
14693,1850
14694,1680
14695,1430
14696,960
14697,2700
14698,1290
14699,1860
14700,4320
14701,2130
14702,2870
14703,3740
14704,2130
14705,1210
14706,2800
14707,3040
14708,1570
14709,2090
14710,1690
14711,1470
14712,1460
14713,3030
14714,1190
14715,1840
14716,3560
14717,1580
14718,1230
14719,1440
14720,4420
14721,910
14722,670
14723,2650
14724,2220
14725,1640
14726,770
14727,3960
14728,1140
14729,2480
14730,1580
14731,1990
14732,1830
14733,840
14734,3320
14735,2050
14736,1560
14737,800
14738,1190
14739,1300
14740,3400
14741,1170
14742,2510
14743,2510
14744,2390
14745,2200
14746,2550
14747,2560
14748,3250
14749,1340
14750,2840
14751,2480
14752,3060
14753,2910
14754,1900
14755,1300
14756,1480
14757,1250
14758,2000
14759,1330
14760,1840
14761,1560
14762,3150
14763,1560
14764,2910
14765,2940
14766,950
14767,1200
14768,1000
14769,1490
14770,600
14771,2320
14772,3190
14773,990
14774,5470
14775,2890
14776,1790
14777,2350
14778,3430
14779,2600
14780,2130
14781,1660
14782,2473
14783,1430
14784,1570
14785,1240
14786,1720
14787,1140
14788,2690
14789,1520
14790,2040
14791,2830
14792,1340
14793,2520
14794,1660
14795,880
14796,980
14797,1360
14798,3710
14799,940
14800,970
14801,1500
14802,2780
14803,3110
14804,1860
14805,1010
14806,2850
14807,2280
14808,3080
14809,2280
14810,2030
14811,2570
14812,3640
14813,1760
14814,2760
14815,2650
14816,5160
14817,1480
14818,860
14819,2610
14820,1470
14821,4570
14822,3410
14823,1760
14824,2040
14825,3470
14826,680
14827,1494
14828,1250
14829,3570
14830,2000
14831,2030
14832,1390
14833,1030
14834,1280
14835,2370
14836,1380
14837,2320
14838,2050
14839,1210
14840,3270
14841,2450
14842,1890
14843,2007
14844,1430
14845,2056
14846,2210
14847,2330
14848,2070
14849,1480
14850,1160
14851,2520
14852,1770
14853,3110
14854,1680
14855,1320
14856,1320
14857,1810
14858,1140
14859,4600
14860,1840
14861,2000
14862,1480
14863,2040
14864,2060
14865,3720
14866,3002
14867,1060
14868,1830
14869,1550
14870,1690
14871,2580
14872,2510
14873,1290
14874,1450
14875,2690
14876,3340
14877,2600
14878,3140
14879,3800
14880,2320
14881,2360
14882,1100
14883,1390
14884,2180
14885,1730
14886,2760
14887,2430
14888,2010
14889,1730
14890,2450
14891,3300
14892,720
14893,1240
14894,3050
14895,1590
14896,2040
14897,1840
14898,1960
14899,4110
14900,1830
14901,1330
14902,2190
14903,1720
14904,1710
14905,2180
14906,1700
14907,2960
14908,1330
14909,1940
14910,1500
14911,2230
14912,1700
14913,1840
14914,2100
14915,2580
14916,2350
14917,760
14918,3280
14919,1320
14920,1690
14921,2060
14922,1450
14923,2760
14924,2830
14925,1890
14926,2610
14927,1900
14928,930
14929,2730
14930,2650
14931,1010
14932,3550
14933,2130
14934,1840
14935,1320
14936,990
14937,1020
14938,1570
14939,1930
14940,3760
14941,1000
14942,1930
14943,2240
14944,2190
14945,2400
14946,1970
14947,2860
14948,1900
14949,2090
14950,850
14951,1840
14952,820
14953,4370
14954,3190
14955,3480
14956,1690
14957,1650
14958,2590
14959,2160
14960,3500
14961,3920
14962,2190
14963,1890
14964,1860
14965,1720
14966,2600
14967,1570
14968,3530
14969,1960
14970,2230
14971,2720
14972,2840
14973,1260
14974,1860
14975,2010
14976,820
14977,1220
14978,2220
14979,2860
14980,4230
14981,840
14982,2290
14983,2290
14984,3480
14985,4260
14986,2230
14987,3080
14988,2250
14989,3160
14990,1770
14991,2880
14992,2690
14993,1730
14994,1730
14995,4780
14996,2540
14997,2630
14998,1890
14999,1220
15000,710
15001,2970
15002,2970
15003,1000
15004,1980
15005,1920
15006,2740
15007,1740
15008,1300
15009,2740
15010,4060
15011,3490
15012,1430
15013,1860
15014,2120
15015,1860
15016,2330
15017,1670
15018,2130
15019,1900
15020,1170
15021,980
15022,4670
15023,2500
15024,2020
15025,1290
15026,1620
15027,1710
15028,1720
15029,1820
15030,1130
15031,3040
15032,2410
15033,2440
15034,800
15035,1030
15036,1480
15037,1710
15038,3450
15039,2610
15040,780
15041,1260
15042,2590
15043,1580
15044,1660
15045,2950
15046,2240
15047,1940
15048,1850
15049,5770
15050,2280
15051,2740
15052,3760
15053,1580
15054,1600
15055,2100
15056,2610
15057,1840
15058,1320
15059,1540
15060,2520
15061,3780
15062,1200
15063,2720
15064,3100
15065,1630
15066,1910
15067,1580
15068,1690
15069,1960
15070,4300
15071,1840
15072,3480
15073,2710
15074,2100
15075,1760
15076,2155
15077,1720
15078,1430
15079,2790
15080,1180
15081,2450
15082,1330
15083,1940
15084,1600
15085,3210
15086,2880
15087,1160
15088,1360
15089,2014
15090,1440
15091,1570
15092,2330
15093,1880
15094,1850
15095,2230
15096,990
15097,1720
15098,3230
15099,1180
15100,1450
15101,2370
15102,2570
15103,1870
15104,1220
15105,1770
15106,1500
15107,1110
15108,4980
15109,2360
15110,1600
15111,1450
15112,2680
15113,1150
15114,1870
15115,3400
15116,1810
15117,1860
15118,3790
15119,2130
15120,2860
15121,2370
15122,2290
15123,1120
15124,1810
15125,3220
15126,1660
15127,850
15128,2665
15129,2580
15130,3200
15131,840
15132,2970
15133,790
15134,2140
15135,2580
15136,2180
15137,1060
15138,1860
15139,1840
15140,1340
15141,2320
15142,2110
15143,1840
15144,1080
15145,1290
15146,2210
15147,2210
15148,1410
15149,3740
15150,2440
15151,2040
15152,3840
15153,1660
15154,1640
15155,1310
15156,1720
15157,1720
15158,4020
15159,1960
15160,3240
15161,3610
15162,1800
15163,1960
15164,1250
15165,2120
15166,3860
15167,1340
15168,1780
15169,3920
15170,1690
15171,2570
15172,1870
15173,2860
15174,1670
15175,1070
15176,940
15177,2588
15178,3500
15179,1690
15180,3790
15181,1090
15182,2240
15183,1150
15184,1870
15185,2990
15186,2580
15187,2220
15188,1620
15189,2590
15190,1390
15191,2270
15192,2920
15193,1250
15194,1100
15195,1500
15196,2800
15197,3420
15198,2100
15199,1790
15200,1790
15201,2220
15202,2000
15203,1770
15204,4280
15205,1260
15206,840
15207,1830
15208,970
15209,1740
15210,1654
15211,2390
15212,1080
15213,2610
15214,1070
15215,1430
15216,2400
15217,670
15218,2860
15219,2270
15220,2180
15221,1860
15222,6040
15223,1010
15224,2570
15225,1950
15226,1970
15227,2110
15228,1650
15229,3520
15230,2840
15231,1490
15232,1650
15233,1960
15234,2450
15235,1720
15236,1980
15237,4110
15238,1990
15239,860
15240,2320
15241,4190
15242,1940
15243,2520
15244,1880
15245,2910
15246,5310
15247,2670
15248,470
15249,1060
15250,1120
15251,2250
15252,2070
15253,2370
15254,3570
15255,4830
15256,1160
15257,1610
15258,4150
15259,1840
15260,4080
15261,1820
15262,2680
15263,4790
15264,2420
15265,1130
15266,1320
15267,1290
15268,1600
15269,1120
15270,2060
15271,2830
15272,1210
15273,1560
15274,2260
15275,1850
15276,1930
15277,3230
15278,3230
15279,2450
15280,1200
15281,2360
15282,1060
15283,2220
15284,880
15285,2510
15286,2530
15287,700
15288,1500
15289,1130
15290,1420
15291,2210
15292,1170
15293,780
15294,1770
15295,1070
15296,1930
15297,1940
15298,1440
15299,1740
15300,1740
15301,2210
15302,2190
15303,2590
15304,2790
15305,2180
15306,2580
15307,2820
15308,1300
15309,720
15310,2260
15311,1550
15312,1390
15313,2380
15314,2640
15315,2260
15316,1720
15317,1070
15318,2000
15319,2800
15320,1450
15321,1620
15322,2710
15323,1520
15324,2730
15325,1740
15326,1800
15327,4150
15328,3270
15329,1070
15330,1960
15331,1600
15332,1650
15333,2170
15334,3730
15335,3280
15336,870
15337,900
15338,1400
15339,1680
15340,2390
15341,2300
15342,1340
15343,2600
15344,1640
15345,1960
15346,1480
15347,5010
15348,1540
15349,4030
15350,3020
15351,1590
15352,2910
15353,3020
15354,2290
15355,2180
15356,2740
15357,2740
15358,2330
15359,2300
15360,1550
15361,1750
15362,2180
15363,1610
15364,1570
15365,1140
15366,1140
15367,2480
15368,1690
15369,2910
15370,1600
15371,1010
15372,1850
15373,2150
15374,2650
15375,2510
15376,3240
15377,3440
15378,1150
15379,1890
15380,1430
15381,370
15382,3130
15383,2105
15384,890
15385,1340
15386,2290
15387,2770
15388,1890
15389,3160
15390,1830
15391,2950
15392,1430
15393,1420
15394,2460
15395,1340
15396,1530
15397,2650
15398,1677
15399,2050
15400,2520
15401,2620
15402,1650
15403,700
15404,3430
15405,3140
15406,2350
15407,1990
15408,2050
15409,930
15410,1230
15411,1870
15412,2110
15413,3160
15414,1120
15415,2750
15416,1230
15417,1190
15418,740
15419,1770
15420,1720
15421,2770
15422,2330
15423,1660
15424,1730
15425,1880
15426,2190
15427,1720
15428,2360
15429,1490
15430,3490
15431,2370
15432,2290
15433,1790
15434,1820
15435,1760
15436,2430
15437,2630
15438,2390
15439,1500
15440,2510
15441,2420
15442,2170
15443,1960
15444,2280
15445,1580
15446,1850
15447,770
15448,2120
15449,3060
15450,2680
15451,2220
15452,1150
15453,980
15454,1690
15455,1320
15456,910
15457,820
15458,1300
15459,1950
15460,3672
15461,2740
15462,890
15463,1090
15464,1170
15465,2600
15466,2000
15467,3520
15468,1410
15469,1410
15470,1950
15471,980
15472,3390
15473,2270
15474,1510
15475,960
15476,1900
15477,2580
15478,2340
15479,1580
15480,1230
15481,1590
15482,7000
15483,1770
15484,1850
15485,1430
15486,2190
15487,2310
15488,2000
15489,3620
15490,1210
15491,2330
15492,2840
15493,2410
15494,1820
15495,1470
15496,1100
15497,2050
15498,1240
15499,2210
15500,1340
15501,2580
15502,2390
15503,2250
15504,2000
15505,1870
15506,2370
15507,2640
15508,1240
15509,800
15510,2050
15511,1650
15512,4320
15513,2130
15514,2840
15515,3080
15516,1560
15517,3220
15518,1450
15519,960
15520,2670
15521,2310
15522,3520
15523,1090
15524,2000
15525,1840
15526,3160
15527,1520
15528,2110
15529,3410
15530,2630
15531,1350
15532,2860
15533,2310
15534,2590
15535,3500
15536,800
15537,1580
15538,1560
15539,1750
15540,600
15541,1630
15542,1260
15543,2140
15544,2790
15545,2530
15546,1330
15547,2700
15548,1740
15549,2070
15550,2670
15551,2200
15552,810
15553,3970
15554,2370
15555,1460
15556,1770
15557,1120
15558,1520
15559,3020
15560,5600
15561,1320
15562,1870
15563,2460
15564,960
15565,3440
15566,3010
15567,6030
15568,1990
15569,1990
15570,1710
15571,1890
15572,1990
15573,1600
15574,3820
15575,2210
15576,2020
15577,1770
15578,2050
15579,3130
15580,3520
15581,1810
15582,2150
15583,2495
15584,1290
15585,3004
15586,2070
15587,4050
15588,960
15589,1900
15590,1450
15591,2720
15592,4830
15593,1920
15594,2540
15595,1600
15596,2210
15597,2510
15598,2280
15599,4400
15600,3160
15601,1380
15602,3320
15603,1870
15604,3030
15605,1210
15606,2740
15607,1350
15608,1350
15609,1470
15610,1270
15611,1680
15612,2120
15613,1040
15614,1730
15615,1410
15616,1370
15617,2840
15618,3280
15619,2070
15620,960
15621,1470
15622,2430
15623,1430
15624,1760
15625,1730
15626,2290
15627,1690
15628,3220
15629,2130
15630,2100
15631,2770
15632,4040
15633,2500
15634,1580
